"Station_ID","Tide_Amp (ft)","calendar_year","min_date","max_date","90th%Upper_water_level (ft NAVD88)","10%thLower_water_level (ft NAVD88)","avg_water_level (ft NAVD88)","avg_flooding (ft)","90%thUpper_flooding (ft)","10%thLower_flooding (ft)","GEOID","std_deviation_water_level(ft NAVD88)","std_deviation_avg_flooding (ft)",
"CRMS1446-H01","0.01135605","2019","1/1/2019 12:00:00 AM","11/5/2019 10:00:00 AM","1.98","0.58","1.3","0.95","1.625","0.225","GEOID12A  ","0.52","0.52",
"CRMS1446-H0X","0.01353695","2020","1/1/2020 12:00:00 AM","12/31/2020 11:00:00 PM","1.78","0.6","1.1","0.75","1.424","0.25","GEOID12A  ","0.51","0.51",
"CRMS1446-H0X","0.01093232","2021","1/1/2021 12:00:00 AM","12/31/2021 11:00:00 PM","1.79","0.38","1.06","0.71","1.44","0.03","GEOID12A  ","0.62","0.62",
"CRMS1650-H01","0.7050279","2010","1/1/2010 12:00:00 AM","12/31/2010 11:00:00 PM","2.58","0.35","1.48","-0.42","0.68","-1.56","GEOID99   ","0.86","0.87",
"CRMS1650-H01","0.6413926","2011","1/1/2011 12:00:00 AM","12/31/2011 11:00:00 PM","2.25","0.39","1.35","-0.55","0.35","-1.52","GEOID99   ","0.73","0.73",
"CRMS1650-H01","0.6378549","2012","1/1/2012 12:00:00 AM","12/31/2012 11:00:00 PM","2.34","0.54","1.48","-0.42","0.43","-1.36","GEOID99   ","0.7","0.7",
"CRMS1650-H01","0.6587368","2013","1/1/2013 12:00:00 AM","9/30/2013 11:00:00 PM","2.35","0.09","1.27","-0.43","0.49","-1.42","GEOID99   ","0.86","0.73",
"CRMS1650-H01","0.6587368","2013","10/1/2013 12:00:00 AM","12/31/2013 11:00:00 PM","2.35","0.09","1.27","-0.43","0.49","-1.42","GEOID12A  ","0.86","0.73",
"CRMS1650-H01","0.5872383","2014","1/1/2014 12:00:00 AM","12/31/2014 11:00:00 PM","1.26","-0.55","0.39","-0.68","0.192","-1.618","GEOID12A  ","0.7","0.7",
"CRMS1650-H01","0.5955353","2015","1/1/2015 12:00:00 AM","12/31/2015 11:00:00 PM","1.42","-0.47","0.49","-0.58","0.351","-1.538","GEOID12A  ","0.74","0.74",
"CRMS1650-H01","0.6054615","2016","1/1/2016 12:00:00 AM","12/31/2016 11:00:00 PM","1.63","-0.18","0.77","-0.29","0.565","-1.243","GEOID12A  ","0.72","0.72",
"CRMS1650-H01","0.6420712","2017","1/1/2017 12:00:00 AM","12/31/2017 11:00:00 PM","1.6","-0.44","0.65","-0.41","0.532","-1.511","GEOID12A  ","0.82","0.82",
"CRMS1650-H01","0.7025772","2018","1/1/2018 12:00:00 AM","12/31/2018 11:00:00 PM","1.5","-0.56","0.53","-0.54","0.434","-1.631","GEOID12A  ","0.8","0.8",
"CRMS1650-H01","0.7160707","2019","1/1/2019 12:00:00 AM","12/31/2019 11:00:00 PM","1.8","-0.31","0.83","-0.24","0.733","-1.377","GEOID12A  ","0.86","0.86",
"CRMS1650-H01","0.7247843","2020","1/1/2020 12:00:00 AM","12/31/2020 11:00:00 PM","1.83","-0.35","0.85","-0.22","0.762","-1.419","GEOID12A  ","0.89","0.89",
"CRMS1650-H01","0.775476","2021","1/1/2021 12:00:00 AM","12/31/2021 11:00:00 PM","1.78","-0.52","0.73","-0.34","0.716","-1.584","GEOID12A  ","0.84","0.84",
"CRMS1738-H01","0.07573145","2008","1/1/2008 12:00:00 AM","12/31/2008 11:00:00 PM","0.66","0.06","0.38","-0.3","-0.02","-0.62","GEOID99   ","0.33","0.33",
"CRMS1738-H01","0.03443415","2009","1/1/2009 12:00:00 AM","12/31/2009 11:00:00 PM","1.11","-0.11","0.47","-0.21","0.43","-0.79","GEOID99   ","0.47","0.47",
"CRMS1738-H01","0.02604615","2010","1/1/2010 12:00:00 AM","12/31/2010 11:00:00 PM","0.68","-0.16","0.24","-0.44","0","-0.84","GEOID99   ","0.31","0.31",
"CRMS1738-H01","0.03131215","2011","1/1/2011 12:00:00 AM","12/31/2011 11:00:00 PM","0.27","-0.17","0.02","-0.66","-0.41","-0.85","GEOID99   ","0.17","0.17",
"CRMS1738-H01","0.03018757","2012","1/1/2012 12:00:00 AM","12/31/2012 11:00:00 PM","0.86","0.16","0.51","-0.17","0.18","-0.52","GEOID99   ","0.27","0.27",
"CRMS1738-H01","0.02318349","2013","10/1/2013 12:00:00 AM","12/31/2013 11:00:00 PM","0.96","0.24","0.6","-0.05","0.381","-0.44","GEOID12A  ","0.32","0.33",
"CRMS1738-H01","0.02318349","2013","1/1/2013 12:00:00 AM","9/30/2013 11:00:00 PM","0.96","0.24","0.6","-0.05","0.381","-0.44","GEOID99   ","0.32","0.33",
"CRMS1738-H01","0.01247197","2014","1/1/2014 12:00:00 AM","12/31/2014 11:00:00 PM","0.87","0.14","0.47","-0.07","0.334","-0.399","GEOID12A  ","0.26","0.26",
"CRMS1738-H01","0.0214596","2015","1/1/2015 12:00:00 AM","12/31/2015 11:00:00 PM","1.44","0.33","0.86","0.32","0.904","-0.205","GEOID12A  ","0.41","0.41",
"CRMS1738-H01","0.03067919","2016","1/1/2016 12:00:00 AM","12/31/2016 11:00:00 PM","1.74","0.51","1.05","0.51","1.199","-0.031","GEOID12A  ","0.44","0.44",
"CRMS1738-H01","0.03291077","2017","1/1/2017 12:00:00 AM","12/31/2017 11:00:00 PM","1.48","0.41","0.89","0.35","0.94","-0.126","GEOID12A  ","0.42","0.42",
"CRMS1738-H01","0.02858564","2018","1/1/2018 12:00:00 AM","12/31/2018 11:00:00 PM","1.45","0.17","0.69","0.15","0.914","-0.372","GEOID12A  ","0.45","0.45",
"CRMS1738-H01","0.04022123","2019","1/1/2019 12:00:00 AM","12/31/2019 11:00:00 PM","1.59","0.65","1.08","0.54","1.048","0.109","GEOID12A  ","0.35","0.35",
"CRMS1738-H01","0.1614258","2021","1/1/2021 12:00:00 AM","12/31/2021 11:00:00 PM","1.64","0.78","1.19","0.65","1.104","0.243","GEOID12A  ","0.37","0.37",
"CRMS1743-H01","0.08561568","2008","1/1/2008 12:00:00 AM","12/31/2008 11:00:00 PM","1.29","0.45","0.85","0.14","0.58","-0.26","GEOID99   ","0.43","0.43",
"CRMS1743-H01","0.06241621","2009","1/1/2009 12:00:00 AM","12/31/2009 11:00:00 PM","1.51","0.25","0.84","0.13","0.8","-0.46","GEOID99   ","0.49","0.49",
"CRMS1743-H01","0.1432045","2010","1/1/2010 12:00:00 AM","12/31/2010 11:00:00 PM","1.29","-0.18","0.6","-0.11","0.58","-0.89","GEOID99   ","0.58","0.58",
"CRMS1743-H01","0.07926863","2011","1/1/2011 12:00:00 AM","12/31/2011 11:00:00 PM","0.9","0.29","0.6","-0.11","0.19","-0.42","GEOID99   ","0.45","0.45",
"CRMS1743-H01","0.03280671","2012","1/1/2012 12:00:00 AM","12/31/2012 11:00:00 PM","1.25","0.54","0.89","0.18","0.54","-0.17","GEOID99   ","0.28","0.28",
"CRMS1743-H01","0.02631042","2013","1/1/2013 12:00:00 AM","9/30/2013 11:00:00 PM","1.26","0.38","0.8","0.14","0.55","-0.22","GEOID99   ","0.37","0.33",
"CRMS1743-H01","0.02631042","2013","10/1/2013 12:00:00 AM","12/31/2013 11:00:00 PM","1.26","0.38","0.8","0.14","0.55","-0.22","GEOID12A  ","0.37","0.33",
"CRMS1743-H01","0.0244503","2014","1/1/2014 12:00:00 AM","12/31/2014 11:00:00 PM","0.69","-0.12","0.26","-0.24","0.197","-0.615","GEOID12A  ","0.28","0.28",
"CRMS1743-H01","0.02961961","2015","1/1/2015 12:00:00 AM","12/31/2015 11:00:00 PM","1.18","0.08","0.61","0.12","0.683","-0.419","GEOID12A  ","0.41","0.41",
"CRMS1743-H01","0.03111726","2016","1/1/2016 12:00:00 AM","12/31/2016 11:00:00 PM","1.46","0.33","0.78","0.28","0.961","-0.168","GEOID12A  ","0.42","0.42",
"CRMS1743-H01","0.06622116","2017","1/1/2017 12:00:00 AM","12/31/2017 11:00:00 PM","1.3","0.07","0.63","0.13","0.802","-0.426","GEOID12A  ","0.51","0.51",
"CRMS1743-H01","0.0375462","2018","1/1/2018 12:00:00 AM","12/31/2018 11:00:00 PM","1.18","-0.05","0.46","-0.04","0.681","-0.542","GEOID12A  ","0.43","0.43",
"CRMS1743-H01","0.04996045","2019","1/1/2019 12:00:00 AM","12/31/2019 11:00:00 PM","1.29","0.34","0.78","0.28","0.795","-0.155","GEOID12A  ","0.37","0.37",
"CRMS1743-H01","0.09264058","2020","1/1/2020 12:00:00 AM","12/31/2020 11:00:00 PM","1.35","0.35","0.78","0.29","0.857","-0.14","GEOID12A  ","0.43","0.43",
"CRMS1743-H01","0.1675905","2021","1/1/2021 12:00:00 AM","12/31/2021 11:00:00 PM","1.43","0.36","0.9","0.4","0.935","-0.135","GEOID12A  ","0.43","0.43",
"CRMS1838-H01","0.003780604","2012","1/1/2012 12:00:00 AM","12/31/2012 11:00:00 PM","1.44","0.44","0.98","-0.59","-0.12","-1.12","GEOID99   ","0.37","0.37",
"CRMS1838-H01","0.005203601","2013","1/1/2013 12:00:00 AM","9/30/2013 11:00:00 PM","1.08","0.36","0.69","-0.47","0.789","-1.19","GEOID99   ","0.29","0.77",
"CRMS1838-H01","0.005203601","2013","10/1/2013 12:00:00 AM","12/31/2013 11:00:00 PM","1.08","0.36","0.69","-0.47","0.789","-1.19","GEOID12A  ","0.29","0.77",
"CRMS1838-H01","0.002929455","2014","1/1/2014 12:00:00 AM","12/31/2014 11:00:00 PM","0.52","-0.27","0.18","0.2","0.539","-0.251","GEOID12A  ","0.33","0.33",
"CRMS1838-H01","0.005733687","2015","1/1/2015 12:00:00 AM","12/31/2015 11:00:00 PM","1.18","-0.1","0.53","0.55","1.198","-0.086","GEOID12A  ","0.49","0.49",
"CRMS1838-H01","0.001604038","2016","1/1/2016 12:00:00 AM","12/31/2016 11:00:00 PM","1.56","0.46","0.95","0.97","1.576","0.476","GEOID12A  ","0.37","0.37",
"CRMS1838-H01","0.004028234","2017","1/1/2017 12:00:00 AM","12/31/2017 11:00:00 PM","1.48","0.22","0.88","0.9","1.495","0.244","GEOID12A  ","0.71","0.71",
"CRMS1838-H01","0.001513925","2018","1/1/2018 12:00:00 AM","12/31/2018 11:00:00 PM","1.37","0.14","0.71","0.73","1.385","0.154","GEOID12A  ","0.47","0.47",
"CRMS1838-H01","0.002467375","2019","1/1/2019 12:00:00 AM","12/31/2019 11:00:00 PM","1.66","0.73","1.1","1.12","1.68","0.745","GEOID12A  ","0.36","0.36",
"CRMS1838-H01","0.001917729","2020","1/1/2020 12:00:00 AM","12/31/2020 11:00:00 PM","1.61","0.57","0.99","1.01","1.625","0.585","GEOID12A  ","0.4","0.4",
"CRMS1838-H01","0.003180191","2021","1/1/2021 12:00:00 AM","12/31/2021 11:00:00 PM","1.49","0.32","0.94","0.96","1.505","0.33","GEOID12A  ","0.48","0.48",
"CRMS1838-W01","0.01498845","2008","1/1/2008 12:00:00 AM","12/31/2008 11:00:00 PM","2.14","0.86","1.43","-0.13","0.58","-0.7","GEOID99   ","0.84","0.84",
"CRMS1838-W01","0.00373261","2009","1/1/2009 12:00:00 AM","12/31/2009 11:00:00 PM","1.98","0.48","1.18","-0.38","0.42","-1.08","GEOID99   ","0.53","0.53",
"CRMS1838-W01","0.001766719","2010","1/1/2010 12:00:00 AM","12/31/2010 11:00:00 PM","1.41","0.43","1.01","-0.55","-0.15","-1.13","GEOID99   ","0.35","0.35",
"CRMS1858-H01","0.003239532","2010","1/1/2010 12:00:00 AM","12/31/2010 11:00:00 PM","1.76","0.62","1.35","-0.17","0.247","-0.893","GEOID99   ","0.41","0.41",
"CRMS1858-H01","0.005380553","2011","1/1/2011 12:00:00 AM","12/31/2011 11:00:00 PM","1.62","0.02","0.84","-0.67","0.107","-1.493","GEOID99   ","0.61","0.61",
"CRMS1858-H01","0.002351991","2012","1/1/2012 12:00:00 AM","12/31/2012 11:00:00 PM","1.91","1.32","1.59","0.08","0.397","-0.193","GEOID99   ","0.25","0.25",
"CRMS1858-H01","0.001077702","2013","10/1/2013 12:00:00 AM","12/31/2013 11:00:00 PM","1.77","0.97","1.4","0.12","0.472","-0.35","GEOID12A  ","0.33","0.3",
"CRMS1858-H01","0.001077702","2013","1/1/2013 12:00:00 AM","9/30/2013 11:00:00 PM","1.77","0.97","1.4","0.12","0.472","-0.35","GEOID99   ","0.33","0.3",
"CRMS1858-H01","0.005218224","2014","1/1/2014 12:00:00 AM","12/31/2014 11:00:00 PM","0.98","-0.2","0.58","-0.05","0.35","-0.828","GEOID12A  ","0.46","0.46",
"CRMS1858-H01","0.001479541","2015","1/1/2015 12:00:00 AM","12/31/2015 11:00:00 PM","1.31","0.32","0.86","0.23","0.68","-0.303","GEOID12A  ","0.37","0.37",
"CRMS1858-H01","0.0007734764","2016","1/1/2016 12:00:00 AM","12/31/2016 11:00:00 PM","1.65","0.74","1.16","0.54","1.019","0.114","GEOID12A  ","0.32","0.32",
"CRMS1858-H01","0.003048971","2017","1/1/2017 12:00:00 AM","12/31/2017 11:00:00 PM","1.61","0.64","1.13","0.5","0.982","0.008","GEOID12A  ","0.56","0.56",
"CRMS1858-H01","0.0006551038","2018","1/1/2018 12:00:00 AM","12/31/2018 11:00:00 PM","1.5","0.46","0.96","0.34","0.876","-0.166","GEOID12A  ","0.38","0.38",
"CRMS1858-H01","0.002152713","2019","1/1/2019 12:00:00 AM","12/31/2019 11:00:00 PM","1.73","0.95","1.26","0.63","1.099","0.326","GEOID12A  ","0.29","0.29",
"CRMS1858-H01","0.001620158","2020","1/1/2020 12:00:00 AM","12/31/2020 11:00:00 PM","1.63","0.87","1.18","0.55","1.004","0.242","GEOID12A  ","0.3","0.3",
"CRMS1858-H01","0.0009566089","2021","1/1/2021 12:00:00 AM","12/31/2021 11:00:00 PM","1.6","1.05","1.28","0.65","0.974","0.419","GEOID12A  ","0.3","0.3",
"CRMS1858-W01","0.002519047","2007","3/7/2007 12:00:00 PM","12/31/2007 11:00:00 PM","2.07","1.36","1.7","0.19","0.56","-0.15","GEOID99   ","0.28","0.28",
"CRMS1858-W01","0.005121468","2008","1/1/2008 12:00:00 AM","12/31/2008 11:00:00 PM","2.3","1","1.68","0.17","0.78","-0.52","GEOID99   ","0.49","0.49",
"CRMS1965-H01","0.005460951","2011","1/1/2011 12:00:00 AM","12/31/2011 11:00:00 PM","1.82","1.08","1.46","-0.06","0.3","-0.44","GEOID99   ","0.25","0.25",
"CRMS1965-H01","0.004319802","2012","1/1/2012 12:00:00 AM","12/31/2012 11:00:00 PM","1.91","1.34","1.63","0.11","0.39","-0.18","GEOID99   ","0.22","0.22",
"CRMS1965-H02","0.004632624","2014","1/1/2014 12:00:00 AM","12/31/2014 11:00:00 PM","0.91","0.1","0.5","0.03","0.436","-0.373","GEOID12A  ","0.29","0.29",
"CRMS1965-H02","0.08606117","2015","1/1/2015 12:00:00 AM","12/31/2015 11:00:00 PM","1.86","0.11","0.9","0.42","1.387","-0.364","GEOID12A  ","0.69","0.69",
"CRMS1965-H02","0.00378755","2016","1/1/2016 12:00:00 AM","12/31/2016 11:00:00 PM","1.66","0.41","0.99","0.51","1.184","-0.068","GEOID12A  ","0.49","0.49",
"CRMS1965-H02","0.002692724","2017","1/1/2017 12:00:00 AM","12/31/2017 11:00:00 PM","1.33","0.27","0.8","0.33","0.857","-0.203","GEOID12A  ","0.42","0.42",
"CRMS1965-H02","0.002722764","2018","1/1/2018 12:00:00 AM","12/31/2018 11:00:00 PM","1.31","0.15","0.67","0.2","0.837","-0.323","GEOID12A  ","0.48","0.48",
"CRMS1965-H02","0.002762551","2019","1/1/2019 12:00:00 AM","12/31/2019 11:00:00 PM","1.49","0.49","0.96","0.49","1.014","0.019","GEOID12A  ","0.38","0.38",
"CRMS1965-H02","0.005300604","2021","1/1/2021 12:00:00 AM","12/31/2021 11:00:00 PM","1.39","0.5","0.91","0.44","0.916","0.024","GEOID12A  ","0.37","0.37",
"CRMS2041-H01","0.6749661","2009","1/1/2009 12:00:00 AM","12/31/2009 11:00:00 PM","2.51","0.71","1.53","-0.71","0.28","-1.53","GEOID99   ","0.7","0.7",
"CRMS2041-H01","0.7123042","2010","1/1/2010 12:00:00 AM","12/31/2010 11:00:00 PM","2.55","0.46","1.5","-0.74","0.31","-1.77","GEOID99   ","0.78","0.78",
"CRMS2041-H01","0.6151977","2011","1/1/2011 12:00:00 AM","12/31/2011 11:00:00 PM","2.29","0.44","1.37","-0.87","0.05","-1.8","GEOID99   ","0.71","0.71",
"CRMS2041-H01","0.6494957","2012","1/1/2012 12:00:00 AM","12/31/2012 11:00:00 PM","2.37","0.59","1.52","-0.72","0.14","-1.65","GEOID99   ","0.69","0.69",
"CRMS2041-H01","0.6695645","2013","1/1/2013 12:00:00 AM","9/30/2013 11:00:00 PM","2.44","0.19","1.32","-0.65","0.32","-1.64","GEOID99   ","0.85","0.74",
"CRMS2041-H01","0.6695645","2013","10/1/2013 12:00:00 AM","12/31/2013 11:00:00 PM","2.44","0.19","1.32","-0.65","0.32","-1.64","GEOID12A  ","0.85","0.74",
"CRMS2041-H01","0.6056078","2014","1/1/2014 12:00:00 AM","12/31/2014 11:00:00 PM","1.41","-0.42","0.51","-0.76","0.143","-1.69","GEOID12A  ","0.69","0.69",
"CRMS2041-H01","0.6072963","2015","1/1/2015 12:00:00 AM","12/31/2015 11:00:00 PM","1.55","-0.38","0.58","-0.69","0.277","-1.645","GEOID12A  ","0.75","0.75",
"CRMS2041-H01","0.6493211","2016","1/1/2016 12:00:00 AM","12/31/2016 11:00:00 PM","1.81","-0.11","0.88","-0.39","0.541","-1.378","GEOID12A  ","0.75","0.75",
"CRMS2041-H01","0.6311664","2017","1/1/2017 12:00:00 AM","12/31/2017 11:00:00 PM","1.73","-0.29","0.76","-0.51","0.459","-1.562","GEOID12A  ","0.8","0.8",
"CRMS2041-H01","0.6529068","2018","1/1/2018 12:00:00 AM","12/31/2018 11:00:00 PM","1.66","-0.34","0.69","-0.58","0.389","-1.613","GEOID12A  ","0.76","0.76",
"CRMS2041-H01","0.7107834","2019","1/1/2019 12:00:00 AM","12/31/2019 11:00:00 PM","1.94","-0.08","0.97","-0.3","0.666","-1.354","GEOID12A  ","0.8","0.8",
"CRMS2041-H01","0.7409456","2020","1/1/2020 12:00:00 AM","12/31/2020 11:00:00 PM","1.99","-0.11","1","-0.27","0.72","-1.383","GEOID12A  ","0.89","0.89",
"CRMS2041-H01","0.7821459","2021","1/1/2021 12:00:00 AM","12/31/2021 11:00:00 PM","1.92","-0.2","0.89","-0.38","0.65","-1.47","GEOID12A  ","0.8","0.8",
"CRMS2154-H01","0.005730216","2010","1/1/2010 12:00:00 AM","12/31/2010 11:00:00 PM","1.73","0.73","1.23","-0.28","0.22","-0.78","GEOID99   ","0.37","0.37",
"CRMS2154-H01","0.01981415","2011","1/1/2011 12:00:00 AM","12/31/2011 11:00:00 PM","1.23","0.62","0.91","-0.6","-0.28","-0.89","GEOID99   ","0.24","0.24",
"CRMS2154-H01","0.007116934","2012","1/1/2012 12:00:00 AM","12/31/2012 11:00:00 PM","1.72","0.91","1.31","-0.2","0.21","-0.6","GEOID99   ","0.31","0.31",
"CRMS2154-H01","0.01840573","2013","10/1/2013 12:00:00 AM","12/31/2013 11:00:00 PM","1.6","0.72","1.18","-0.09","0.587","-0.63","GEOID12A  ","0.36","0.45",
"CRMS2154-H01","0.01840573","2013","1/1/2013 12:00:00 AM","9/30/2013 11:00:00 PM","1.6","0.72","1.18","-0.09","0.587","-0.63","GEOID99   ","0.36","0.45",
"CRMS2154-H01","0.01528024","2014","1/1/2014 12:00:00 AM","12/31/2014 11:00:00 PM","0.96","0.13","0.52","-0.04","0.393","-0.433","GEOID12A  ","0.31","0.31",
"CRMS2154-H01","0.01939971","2015","1/1/2015 12:00:00 AM","12/31/2015 11:00:00 PM","1.44","0.3","0.83","0.27","0.872","-0.258","GEOID12A  ","0.43","0.43",
"CRMS2154-H01","0.01349836","2016","1/1/2016 12:00:00 AM","12/31/2016 11:00:00 PM","1.81","0.63","1.18","0.61","1.246","0.063","GEOID12A  ","0.46","0.46",
"CRMS2154-H01","0.02080513","2017","1/1/2017 12:00:00 AM","12/31/2017 11:00:00 PM","1.45","0.35","0.88","0.32","0.889","-0.213","GEOID12A  ","0.41","0.41",
"CRMS2154-H01","0.01613802","2018","1/1/2018 12:00:00 AM","12/31/2018 11:00:00 PM","1.53","0.33","0.89","0.33","0.969","-0.235","GEOID12A  ","0.46","0.46",
"CRMS2154-H01","0.01381067","2019","1/1/2019 12:00:00 AM","10/31/2019 10:00:00 AM","1.83","0.89","1.3","0.74","1.264","0.323","GEOID12A  ","0.37","0.37",
"CRMS2154-H0X","0.01421717","2020","1/1/2020 12:00:00 AM","12/31/2020 11:00:00 PM","1.49","0.62","1.08","0.51","0.924","0.059","GEOID12A  ","0.35","0.35",
"CRMS2154-H0X","0.0240654","2021","1/1/2021 12:00:00 AM","12/31/2021 11:00:00 PM","1.64","0.48","1.06","0.49","1.073","-0.086","GEOID12A  ","0.48","0.48",
"CRMS2156-H01","0.01047193","2009","1/1/2009 12:00:00 AM","12/31/2009 11:00:00 PM","2.14","0.97","1.54","-0.1","0.5","-0.67","GEOID99   ","0.45","0.45",
"CRMS2156-H01","0.01080554","2010","1/1/2010 12:00:00 AM","12/31/2010 11:00:00 PM","1.89","0.99","1.42","-0.22","0.25","-0.65","GEOID99   ","0.33","0.33",
"CRMS2156-H01","0.009213958","2011","1/1/2011 12:00:00 AM","12/31/2011 11:00:00 PM","1.45","0.85","1.14","-0.5","-0.19","-0.79","GEOID99   ","0.22","0.22",
"CRMS2156-H01","0.01030059","2012","1/1/2012 12:00:00 AM","12/31/2012 11:00:00 PM","1.94","1.12","1.52","-0.12","0.3","-0.52","GEOID99   ","0.3","0.3",
"CRMS2156-H01","0.02429465","2013","1/1/2013 12:00:00 AM","9/30/2013 11:00:00 PM","1.79","0.79","1.31","-0.11","0.367","-0.53","GEOID99   ","0.42","0.38",
"CRMS2156-H01","0.02429465","2013","10/1/2013 12:00:00 AM","12/31/2013 11:00:00 PM","1.79","0.79","1.31","-0.11","0.367","-0.53","GEOID12A  ","0.42","0.38",
"CRMS2156-H01","0.01729626","2014","1/1/2014 12:00:00 AM","12/31/2014 11:00:00 PM","1.01","0.17","0.56","-0.16","0.287","-0.553","GEOID12A  ","0.31","0.31",
"CRMS2156-H01","0.00754628","2015","1/1/2015 12:00:00 AM","12/31/2015 11:00:00 PM","1.4","0.34","0.81","0.09","0.672","-0.384","GEOID12A  ","0.39","0.39",
"CRMS2156-H01","0.008975706","2016","1/1/2016 12:00:00 AM","12/31/2016 11:00:00 PM","1.72","0.66","1.14","0.42","0.996","-0.067","GEOID12A  ","0.41","0.41",
"CRMS2156-H01","0.00857213","2017","1/1/2017 12:00:00 AM","12/31/2017 11:00:00 PM","1.62","0.39","1","0.27","0.896","-0.337","GEOID12A  ","0.69","0.69",
"CRMS2156-H01","0.009955764","2018","1/1/2018 12:00:00 AM","12/31/2018 11:00:00 PM","1.46","0.29","0.85","0.12","0.732","-0.432","GEOID12A  ","0.44","0.44",
"CRMS2156-H01","0.01217727","2019","1/1/2019 12:00:00 AM","10/31/2019 10:00:00 AM","1.81","0.85","1.25","0.52","1.082","0.13","GEOID12A  ","0.37","0.37",
"CRMS2156-H0X","0.009447827","2020","1/1/2020 12:00:00 AM","12/31/2020 11:00:00 PM","1.63","0.58","1.1","0.38","0.904","-0.142","GEOID12A  ","0.4","0.4",
"CRMS2156-H0X","0.006402177","2021","1/1/2021 12:00:00 AM","12/31/2021 11:00:00 PM","1.58","0.49","1.03","0.31","0.85","-0.236","GEOID12A  ","0.46","0.46",
"CRMS2166-H01","0.1001945","2018","1/1/2018 12:00:00 AM","12/31/2018 11:00:00 PM","1.29","0.09","0.68","0.54","1.152","-0.05","GEOID12A  ","0.5","0.5",
"CRMS2166-H01","0.1234311","2019","1/1/2019 12:00:00 AM","12/31/2019 11:00:00 PM","1.52","0.39","0.93","0.79","1.375","0.245","GEOID12A  ","0.45","0.45",
"CRMS2166-H01","0.1489035","2020","1/1/2020 12:00:00 AM","12/31/2020 11:00:00 PM","1.43","0.24","0.87","0.72","1.29","0.098","GEOID12A  ","0.48","0.48",
"CRMS2166-H01","0.1462522","2021","1/1/2021 12:00:00 AM","12/31/2021 11:00:00 PM","1.56","0.24","0.9","0.76","1.422","0.095","GEOID12A  ","0.55","0.55",
"CRMS2166-W01","0.05928594","2008","2/4/2008 1:00:00 PM","12/31/2008 11:00:00 PM","1.68","0.72","1.24","0.09","0.53","-0.43","GEOID99   ","0.72","0.72",
"CRMS2166-W01","0.05040905","2009","1/1/2009 12:00:00 AM","12/31/2009 11:00:00 PM","1.79","0.44","1.2","0.05","0.64","-0.71","GEOID99   ","0.49","0.49",
"CRMS2166-W01","0.05877642","2010","1/1/2010 12:00:00 AM","12/31/2010 11:00:00 PM","1.63","0.51","1.05","-0.1","0.48","-0.64","GEOID99   ","0.42","0.42",
"CRMS2166-W01","0.08077258","2011","1/1/2011 12:00:00 AM","12/31/2011 11:00:00 PM","1.25","0.44","0.84","-0.3","0.1","-0.7","GEOID99   ","0.32","0.32",
"CRMS2166-W01","0.05994919","2012","1/1/2012 12:00:00 AM","12/31/2012 11:00:00 PM","1.59","0.71","1.16","0.01","0.45","-0.43","GEOID99   ","0.35","0.35",
"CRMS2166-W01","0.05537967","2013","1/1/2013 12:00:00 AM","9/30/2013 11:00:00 PM","1.52","0.57","1.04","0.15","0.809","-0.42","GEOID99   ","0.39","0.48",
"CRMS2166-W01","0.05537967","2013","10/1/2013 12:00:00 AM","12/31/2013 11:00:00 PM","1.52","0.57","1.04","0.15","0.809","-0.42","GEOID12A  ","0.39","0.48",
"CRMS2166-W01","0.06571992","2014","1/1/2014 12:00:00 AM","12/31/2014 11:00:00 PM","0.96","-0.01","0.47","0.33","0.819","-0.151","GEOID12A  ","0.37","0.37",
"CRMS2166-W01","0.05826699","2015","1/1/2015 12:00:00 AM","12/31/2015 11:00:00 PM","1.44","0.21","0.79","0.65","1.298","0.073","GEOID12A  ","0.46","0.46",
"CRMS2166-W01","0.04431189","2016","1/1/2016 12:00:00 AM","12/31/2016 11:00:00 PM","1.72","0.58","1.08","0.94","1.581","0.437","GEOID12A  ","0.5","0.5",
"CRMS2166-W01","0.04285512","2017","1/1/2017 12:00:00 AM","12/12/2017 11:00:00 AM","1.55","0.32","0.96","0.82","1.41","0.174","GEOID12A  ","0.74","0.74",
"CRMS2189-H01","0.05062202","2008","1/1/2008 12:00:00 AM","12/31/2008 11:00:00 PM","1.84","1.37","1.59","0.22","0.47","0.01","GEOID99   ","0.29","0.29",
"CRMS2189-H01","0.07239132","2009","1/1/2009 12:00:00 AM","12/31/2009 11:00:00 PM","1.98","1.27","1.61","0.25","0.61","-0.1","GEOID99   ","0.31","0.31",
"CRMS2189-H01","0.03870077","2010","1/1/2010 12:00:00 AM","12/31/2010 11:00:00 PM","1.97","1.41","1.63","0.26","0.6","0.04","GEOID99   ","0.25","0.25",
"CRMS2189-H01","0.01761991","2011","1/1/2011 12:00:00 AM","12/31/2011 11:00:00 PM","1.65","1.25","1.5","0.13","0.29","-0.12","GEOID99   ","0.19","0.19",
"CRMS2189-H01","0.03577239","2012","1/1/2012 12:00:00 AM","12/31/2012 11:00:00 PM","1.8","1.44","1.6","0.24","0.43","0.08","GEOID99   ","0.2","0.2",
